NU_INSCRICAO;NU_ANO;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;NU_IDADE;TP_SEXO;CO_MUNICIPIO_NASCIMENTO;TP_ESCOLA;TP_ENSINO;TP_ESTADO_CIVIL;TP_COR_RACA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO;Q001;Q002;Q005;Q006
1,90E+11;2019;Mercedes;41;PR;2;1;1;17;F;4115853;2;1;1;3;4547;5008;5113;4689;1;580;E;E;7;E
1,90E+11;2019;Rio de Janeiro;33;RJ;2;1;1;19;M;3304557;2;1;1;3;5022;5728;5999;3898;1;560;H;A;3;B
1,90E+11;2019;Luís Eduardo Magalhães;29;BA;2;1;1;17;M;2919553;2;1;1;3;5762;5863;6076;6843;1;780;E;E;4;D
1,90E+11;2019;Curitiba;41;PR;2;1;1;17;M;4106902;2;1;1;3;4938;6045;5342;5146;1;600;E;D;6;C
1,90E+11;2019;Maricá;33;RJ;1;1;1;17;F;3302700;2;1;1;3;5838;6057;5817;7029;1;860;C;E;4;F
1,90E+11;2019;Paulínia;35;SP;2;1;1;17;M;3509502;2;1;1;1;4816;5038;595;5148;1;320;E;E;3;G
1,90E+11;2019;Salvador;29;BA;2;1;1;17;F;2927408;2;1;1;2;4536;5742;5323;4361;1;820;C;D;4;C
1,90E+11;2019;Divinópolis;31;MG;1;1;1;18;F;3122306;2;1;1;1;592;6524;5995;7087;1;920;E;G;4;G
1,90E+11;2019;Joinville;42;SC;1;1;1;19;F;4209102;2;1;1;1;5272;6017;6335;3721;1;580;E;E;4;E
1,90E+11;2019;São Felipe D'Oeste;11;RO;2;2;1;17;F;1100189;2;1;1;1;5012;460;5146;5019;1;720;E;E;4;F
1,90E+11;2019;Brasília;53;DF;2;1;1;18;M;5300108;2;1;1;3;4492;483;489;4232;1;500;D;B;5;C
1,90E+11;2019;São Luís;21;MA;;;;17;M;2101301;2;1;1;3;4282;3888;4861;3997;1;400;D;D;4;A
1,90E+11;2019;Fortaleza;23;CE;2;1;1;18;M;2304400;2;1;1;3;3725;4079;4356;4262;1;400;D;D;6;C
1,90E+11;2019;Santa Cruz do Escalvado;31;MG;2;1;1;18;M;3157401;2;1;0;5;4285;5034;4516;3976;1;660;B;C;4;B
1,90E+11;2019;Queimados;33;RJ;;;;17;F;3304144;2;1;1;3;3982;4464;4738;4344;1;580;D;E;4;G
1,90E+11;2019;Rio de Janeiro;33;RJ;2;1;1;18;F;3304557;2;1;1;1;4316;419;4467;4526;1;280;D;E;2;B
1,90E+11;2019;Várzea Paulista;35;SP;2;1;1;17;F;3550308;2;1;1;3;5675;5838;5904;6849;1;700;E;E;4;J
1,90E+11;2019;São Paulo;35;SP;2;1;1;18;F;3550308;2;1;1;1;4613;507;537;5354;1;540;C;D;4;B
1,90E+11;2019;Jandaia do Sul;41;PR;2;1;1;17;F;4112108;2;1;1;3;5256;5364;5357;434;1;680;H;B;5;C
1,90E+11;2019;João Pessoa;25;PB;2;1;1;16;F;2507507;2;1;1;3;4831;4874;5113;5918;1;460;C;F;2;C
1,90E+11;2019;São José de Mipibu;24;RN;;;;18;F;2504009;2;1;1;3;4724;5113;5327;4817;1;600;E;F;3;F
1,90E+11;2019;São Cristóvão;28;SE;1;2;1;19;M;2800308;2;1;2;0;523;5616;5301;7028;1;540;B;D;6;A
1,90E+11;2019;Ourém;15;PA;2;1;1;16;M;1500800;2;1;1;3;4556;4272;5729;4835;1;640;C;B;4;B
1,90E+11;2019;Ajuricaba;43;RS;2;1;1;17;F;4300208;2;1;1;1;6016;6462;6017;7005;1;880;D;C;4;F
1,90E+11;2019;Santo Antônio;24;RN;1;1;1;18;F;2411502;2;1;1;2;5331;5975;5731;5698;1;680;E;G;4;H
1,90E+11;2019;Itabaiana;28;SE;2;1;1;19;M;2802908;2;1;1;3;3825;4398;5183;6763;1;640;D;C;8;C
1,90E+11;2019;Porto Velho;11;RO;2;1;1;18;F;1100205;2;1;1;1;4479;5463;5956;5688;1;960;G;E;2;C
1,90E+11;2019;Manaus;13;AM;2;1;1;17;M;1302603;2;1;1;3;3575;4549;5485;4066;1;620;C;E;5;E
1,90E+11;2019;Rio de Janeiro;33;RJ;;;;21;M;3304557;2;1;1;3;5711;5457;5728;5081;1;600;H;D;5;E
1,90E+11;2019;Boa Vista do Cadeado;43;RS;;;;17;F;;2;1;1;1;4742;5041;5166;4869;1;500;C;E;5;D
1,90E+11;2019;Belém;15;PA;2;1;1;18;F;1501402;2;1;1;2;482;5615;5966;6457;1;820;E;E;3;C
1,90E+11;2019;Rio de Janeiro;33;RJ;2;1;1;18;F;3304557;2;1;1;1;4503;5061;5653;472;1;480;E;G;3;H
1,90E+11;2019;Caucaia;23;CE;;;;18;M;2304400;2;1;1;1;4857;4781;4492;5381;1;660;E;E;2;H
1,90E+11;2019;Belém;15;PA;2;1;1;17;F;1501402;2;;1;1;4439;4814;5396;3877;1;800;B;E;5;B
1,90E+11;2019;Porto Velho;11;RO;2;1;1;18;M;1100205;2;1;1;3;4356;571;5117;466;1;600;B;D;4;C
1,90E+11;2019;Fortaleza;23;CE;1;1;1;19;F;2304400;2;1;1;1;6164;6198;5831;7267;1;880;G;E;4;F
1,90E+11;2019;Restinga Sêca;43;RS;1;2;1;17;F;4315503;2;1;1;1;5516;611;562;7175;1;780;E;E;4;F
1,90E+11;2019;Macajuba;29;BA;2;1;1;17;M;2916104;2;1;1;3;4318;457;4471;4191;1;460;E;F;3;B
1,90E+11;2019;Embu das Artes;35;SP;2;1;1;17;F;3515004;2;1;1;3;4876;5746;548;4949;1;660;A;A;4;D
1,90E+11;2019;Hortolândia;35;SP;2;1;1;17;M;3519071;2;1;1;1;4811;5403;5732;639;1;260;H;E;5;C
1,90E+11;2019;Guarulhos;35;SP;;;;18;F;3518800;2;1;1;1;4065;5204;5059;4168;1;460;D;B;7;B
1,90E+11;2019;Goiânia;52;GO;2;1;1;18;F;5208707;2;1;1;3;3653;4383;4643;375;1;320;B;D;6;D
1,90E+11;2019;Timbaúba;26;PE;2;1;1;17;F;2615300;2;1;1;3;4378;4679;5077;4752;1;720;D;E;4;B
1,90E+11;2019;Bastos;35;SP;2;1;1;17;F;3505807;2;1;1;3;3714;5621;4936;4486;1;600;C;D;4;E
1,90E+11;2019;Itacoatiara;13;AM;2;1;1;19;M;1301902;2;1;1;3;4139;4278;4641;4104;1;680;E;G;8;J
1,90E+11;2019;Piúma;32;ES;1;1;1;17;F;3136702;2;1;1;2;5734;6596;6083;6624;1;880;E;E;5;C
1,90E+11;2019;Sarandi;43;RS;2;1;1;17;F;4320107;2;1;1;1;4418;4939;5254;4786;1;580;D;E;4;C
1,90E+11;2019;Garça;35;SP;2;1;1;17;F;3516705;2;1;1;1;3642;406;523;4309;1;700;F;D;3;H
1,90E+11;2019;Teresina;22;PI;2;1;1;18;F;;2;1;1;2;4909;3875;5332;4781;1;500;E;E;3;B
1,90E+11;2019;Santo Antônio da Patrulha;43;RS;2;1;1;17;F;4317608;2;1;1;1;4819;5123;546;4175;1;640;F;E;3;C
1,90E+11;2019;Barra do Piraí;33;RJ;2;1;1;17;F;3300308;2;1;1;3;4085;5242;5311;4696;1;500;E;E;4;C
1,90E+11;2019;União;22;PI;2;1;1;19;F;2211100;2;1;1;3;3806;4028;4538;4185;1;400;C;C;5;B
1,90E+11;2019;Belém;15;PA;2;1;1;17;F;1503754;2;1;3;5;3943;5224;5018;5257;1;680;E;H;4;B
1,90E+11;2019;Betim;31;MG;2;1;1;18;M;3106705;2;1;1;3;537;4427;3776;4848;1;440;H;C;5;C
1,90E+11;2019;Duque de Caxias;33;RJ;2;1;1;19;M;3301702;2;1;1;1;4826;5289;5608;6267;1;600;C;E;3;C
1,90E+11;2019;Guarujá;35;SP;2;1;1;17;M;3518701;2;1;0;3;621;6161;5876;7348;1;340;B;E;3;C
1,90E+11;2019;Marituba;15;PA;2;1;1;24;F;1504422;2;;3;3;3901;4331;4321;4901;1;240;A;A;3;B
1,90E+11;2019;Belo Horizonte;31;MG;2;1;1;18;M;3106200;2;1;1;3;4848;6311;5563;5933;1;600;E;H;5;E
1,90E+11;2019;Viana;21;MA;2;1;1;17;M;2112803;2;1;1;4;4167;533;4988;4256;1;340;E;E;4;B
1,90E+11;2019;Teresina;22;PI;2;1;1;17;F;2211001;2;1;1;2;490;5293;5261;4379;1;720;D;E;5;C
1,90E+11;2019;Pouso Alegre;31;MG;4;1;1;18;F;3152501;2;1;1;1;6004;5996;6544;7141;1;900;C;E;3;C
1,90E+11;2019;São Paulo;35;SP;2;1;1;21;F;3550308;2;;1;1;4796;4692;5225;3839;1;600;B;E;9;C
1,90E+11;2019;Pindamonhangaba;35;SP;;;;18;F;3538006;2;1;1;1;5236;561;5636;5634;1;700;E;E;4;F
1,90E+11;2019;Esperantina;22;PI;2;1;1;19;F;2203701;2;2;1;1;4528;4271;4863;4177;1;700;A;E;3;A
1,90E+11;2019;Sorocaba;35;SP;2;1;1;19;F;2105302;2;1;1;2;4467;4958;4959;5272;1;520;C;E;7;C
1,90E+11;2019;Marabá;15;PA;2;1;1;19;F;1504208;2;1;1;3;4282;3195;3812;4098;1;260;H;H;4;B
1,90E+11;2019;Garça;35;SP;2;1;1;18;F;3516705;2;1;1;3;4374;5244;504;4801;1;660;E;E;3;E
1,90E+11;2019;Paverama;43;RS;;;;18;F;4314159;2;;1;1;4016;4789;500;4335;1;620;B;C;3;B
1,90E+11;2019;Mossoró;24;RN;2;1;1;17;M;2408003;2;1;1;1;3895;5334;4981;4648;1;520;E;F;3;B
1,90E+11;2019;São Bernardo do Campo;35;SP;2;1;1;17;M;3548708;2;1;1;1;4265;4576;5248;4699;1;520;E;B;3;C
1,90E+11;2019;São Paulo;35;SP;2;1;1;17;F;3550308;2;1;1;3;5618;5525;6016;5255;1;560;E;F;2;D
1,90E+11;2019;Contenda;41;PR;2;1;1;17;M;4112009;2;1;1;1;6027;572;5931;6322;1;580;E;E;4;E
1,90E+11;2019;Várzea Paulista;35;SP;2;1;1;17;F;3556503;2;1;1;3;4339;4838;4993;5054;1;320;E;E;2;C
1,90E+11;2019;Fortuna;21;MA;2;1;1;18;M;2104206;2;1;1;3;5084;5211;5551;5999;1;760;A;A;8;B
1,90E+11;2019;São João del Rei;31;MG;2;1;1;20;F;3162500;2;;1;2;5028;4907;5419;5277;1;580;B;F;4;F
1,90E+11;2019;Goiânia;52;GO;1;1;1;18;F;5208707;2;1;1;1;6427;6092;5854;6081;1;960;D;E;4;C
1,90E+11;2019;Marechal Cândido Rondon;41;PR;2;1;1;17;F;4114609;2;1;1;1;6083;6027;5873;6288;1;740;E;E;5;G
1,90E+11;2019;Itapevi;35;SP;2;1;1;20;M;3522505;2;;1;1;5033;4946;4795;4503;1;580;H;H;11;G
1,90E+11;2019;Barra do Choça;29;BA;;;;17;F;2933307;2;1;1;1;5291;6114;6171;6052;1;820;F;G;3;D
1,90E+11;2019;Apucarana;41;PR;4;1;1;17;F;4101408;3;1;1;1;6182;7447;6363;7137;1;900;E;E;2;E
1,90E+11;2019;Contagem;31;MG;4;1;1;17;F;3106200;3;1;1;3;5884;6867;6611;742;1;920;G;G;3;Q
1,90E+11;2019;Santa Cruz do Sul;43;RS;;;;17;F;4316808;3;1;1;1;6777;6782;635;8181;1;920;G;F;2;J
1,90E+11;2019;Blumenau;42;SC;4;1;1;18;F;4202404;3;1;1;1;5799;6151;5828;7022;1;800;E;E;3;Q
1,90E+11;2019;Florianópolis;42;SC;4;1;1;17;M;4205407;3;1;1;1;5567;5752;5734;551;1;680;C;E;4;C
1,90E+11;2019;Belo Horizonte;31;MG;4;1;1;18;F;3106200;3;1;1;1;5896;6074;6204;7716;1;900;F;F;2;E
1,90E+11;2019;São Paulo;35;SP;4;1;1;17;F;3550308;3;1;1;3;4159;4971;485;5658;1;580;H;E;2;E
1,90E+11;2019;Belo Horizonte;31;MG;4;1;1;18;M;3106200;3;1;1;1;6156;6605;656;6767;1;760;E;E;4;D
1,90E+11;2019;Natal;24;RN;4;1;1;17;F;2408102;3;1;1;1;5788;5763;5717;6263;1;800;E;E;6;E
1,90E+11;2019;Ribeirão Preto;35;SP;4;1;1;17;F;3552502;3;1;1;3;5073;593;6102;5364;1;620;E;E;5;C
1,90E+11;2019;Santos;35;SP;;;;18;M;3548500;3;1;1;1;3966;5771;4991;596;1;620;G;E;5;G
1,90E+11;2019;São Paulo;35;SP;4;1;1;19;M;3550308;3;1;2;1;5976;5384;5568;5974;1;780;E;E;4;D
1,90E+11;2019;Linhares;32;ES;4;1;1;18;F;3203205;3;1;1;1;6401;6137;6085;7132;1;880;G;F;5;N
1,90E+11;2019;Rio de Janeiro;33;RJ;4;1;1;19;M;;3;1;1;3;4317;576;5523;5516;1;820;D;C;5;C
1,90E+11;2019;Linhares;32;ES;4;1;1;18;M;3203205;3;1;1;1;4933;4751;5241;6106;1;780;F;E;3;G
1,90E+11;2019;Valparaíso de Goiás;52;GO;;;;17;F;5300108;3;1;1;1;4521;5048;5264;5646;1;520;F;F;3;G
1,90E+11;2019;Sete Lagoas;31;MG;2;1;1;18;F;3167202;3;1;1;4;5267;5422;5309;6497;1;720;B;E;4;D
1,90E+11;2019;Ourolândia;29;BA;;;;17;F;2923357;3;1;1;3;5009;5291;4995;4312;1;720;H;B;11;B
1,90E+11;2019;São Luís;21;MA;4;1;1;18;M;2111300;3;1;1;1;6558;661;5903;663;1;840;F;F;3;F
1,90E+11;2019;Belém;15;PA;4;1;4;17;M;1501402;3;1;1;3;5292;6011;5455;5725;1;780;C;E;5;H
1,90E+11;2019;São João de Meriti;33;RJ;;;;17;M;3303500;3;1;1;1;4663;5716;5366;5586;1;640;F;F;2;C
1,90E+11;2019;Rio de Janeiro;33;RJ;;;;19;F;2408102;3;1;1;3;5969;6312;6145;6816;1;980;G;G;4;P
1,90E+11;2019;Montenegro;43;RS;4;1;1;18;F;4312401;3;1;1;1;4937;4648;550;4563;1;580;G;C;4;O
1,90E+11;2019;Ponta Grossa;41;PR;4;1;1;18;F;4119905;3;1;1;1;5248;5531;5546;5899;1;700;E;C;5;C
1,90E+11;2019;Maceió;27;AL;4;1;1;17;F;2704302;3;1;1;2;3837;3924;5184;5357;1;560;E;E;4;E
1,90E+11;2019;Santos;35;SP;;;;18;F;3548500;3;1;1;1;5552;5854;5706;6346;1;900;G;E;2;H
1,90E+11;2019;São Bernardo do Campo;35;SP;4;1;1;17;F;3547809;3;1;1;1;5375;622;5325;6433;1;760;G;G;5;N
1,90E+11;2019;Curitiba;41;PR;4;1;1;19;M;4106902;3;1;1;1;5615;5092;5015;5109;1;580;G;E;3;G
1,90E+11;2019;Brasília;53;DF;;;;17;F;5300108;3;1;1;3;5866;5614;564;5576;1;800;F;G;6;M
1,90E+11;2019;São Paulo;35;SP;;;;17;F;3550308;3;1;1;1;6269;6512;6177;7347;1;960;E;E;4;B
1,90E+11;2019;Caçapava;35;SP;;;;17;F;3508504;3;1;1;3;549;6093;606;5059;1;940;H;G;3;L
1,90E+11;2019;Serra;32;ES;4;1;1;17;F;3205309;3;1;1;1;6232;6593;6733;7364;1;900;F;G;2;Q
1,90E+11;2019;Rio de Janeiro;33;RJ;4;1;1;17;F;3304557;3;1;1;2;560;5588;5616;6836;1;620;D;E;2;C
1,90E+11;2019;Pouso Alegre;31;MG;4;1;1;17;M;3152501;3;1;1;2;5595;4756;5927;6914;1;920;E;E;3;D
1,90E+11;2019;Caçapava;35;SP;;;;18;F;3508504;3;1;1;1;5571;635;5914;6361;1;960;E;E;3;J
1,90E+11;2019;Ferraz de Vasconcelos;35;SP;4;1;1;18;F;3552502;3;1;1;1;4019;4787;4785;4661;1;520;F;F;5;G
1,90E+11;2019;Carapicuíba;35;SP;2;1;1;18;F;3510609;3;1;1;3;3992;3391;4946;4539;1;480;B;E;5;C
1,90E+11;2019;Macapá;16;AP;4;1;1;16;F;1600303;3;1;1;3;3495;3551;4226;4427;1;560;F;F;4;C
1,90E+11;2019;São Paulo;35;SP;;;;17;M;3550308;3;1;1;1;5709;5635;5758;5874;1;640;G;G;3;O
1,90E+11;2019;Caçapava;35;SP;;;;17;M;3508504;3;1;1;1;5927;7129;6298;7842;1;800;F;F;4;G
1,90E+11;2019;Petrópolis;33;RJ;;;;18;F;3303906;3;1;1;4;4008;3915;518;475;1;580;H;E;3;C
1,90E+11;2019;Teresina;22;PI;4;1;1;17;M;2201903;3;1;1;1;812;7129;6534;9597;1;840;F;G;3;J
1,90E+11;2019;Barra dos Coqueiros;28;SE;4;1;1;18;M;;3;1;1;1;5752;5569;5742;5904;1;880;E;E;4;E
1,90E+11;2019;Porto Alegre;43;RS;;;;18;F;4314902;3;1;1;1;658;6881;6567;7406;1;820;F;G;2;K
1,90E+11;2019;Santo André;35;SP;;;;17;M;3547809;3;1;1;2;5973;5809;6044;6809;1;580;E;E;3;I
1,90E+11;2019;Caçapava;35;SP;;;;18;M;3508504;3;1;1;1;6143;6175;6226;7994;1;820;F;F;4;I
1,90E+11;2019;Extremoz;24;RN;4;1;1;18;M;3304904;3;1;1;2;563;6241;6056;6806;1;760;E;C;2;J
1,90E+11;2019;Cuiabá;51;MT;4;1;1;17;M;5103403;3;1;0;1;5973;6167;6208;6606;1;960;F;F;3;K
1,90E+11;2019;Contagem;31;MG;4;1;1;18;M;3106200;3;1;1;1;5976;6606;6382;8092;1;940;G;E;4;N
1,90E+11;2019;Mariana;31;MG;4;1;1;17;F;3140001;3;1;1;1;5936;5636;608;7456;1;940;G;C;3;C
1,90E+11;2019;Curitiba;41;PR;4;1;1;18;M;4106902;3;1;3;1;5893;5896;5453;7349;1;780;G;F;4;N
1,90E+11;2019;Pouso Alegre;31;MG;4;1;1;17;F;3152501;3;1;1;1;602;5799;6071;7372;1;920;E;F;4;J
1,90E+11;2019;Campina Grande do Sul;41;PR;4;1;1;17;F;4104006;3;1;1;1;5602;6112;5922;6106;1;840;C;G;4;I
1,90E+11;2019;Petrolina;26;PE;;;;17;M;2611101;3;1;1;3;5412;6304;626;620;1;940;E;G;2;C
1,90E+11;2019;Jaboticabal;35;SP;4;1;1;18;F;3524303;3;1;1;1;5223;5682;5854;7078;1;760;F;E;3;I
1,90E+11;2019;São Paulo;35;SP;4;1;1;18;F;3550308;3;1;1;1;4987;5692;5549;5782;1;760;F;G;2;K
1,90E+11;2019;Belo Horizonte;31;MG;4;1;1;18;M;3106200;3;1;1;1;5916;6345;6238;6959;1;700;F;G;4;Q
1,90E+11;2019;São Paulo;35;SP;;;;17;M;3550308;3;1;1;3;553;5652;5551;4791;1;600;F;E;3;H
1,90E+11;2019;Fortaleza;23;CE;;;;17;F;2304400;3;1;1;3;5466;5808;6144;6711;1;860;E;G;5;G
1,90E+11;2019;Aracruz;32;ES;4;1;1;18;M;;3;1;0;1;581;6934;6343;7677;1;880;E;G;2;F
1,90E+11;2019;Maceió;27;AL;4;1;1;17;F;2704302;3;1;1;1;5986;6015;590;6795;1;880;F;F;4;N
1,90E+11;2019;Cuiabá;51;MT;4;1;1;17;M;5103403;3;1;1;1;5949;6321;6115;7313;1;900;G;G;2;P
1,90E+11;2019;São Paulo;35;SP;;;;17;F;3550308;3;1;1;1;5691;5972;622;5738;1;580;C;E;3;E
1,90E+11;2019;Caçapava;35;SP;;;;17;F;3508504;3;1;1;1;6109;6556;6194;7122;1;800;F;E;4;J
1,90E+11;2019;Jacareí;35;SP;4;1;1;18;M;3549904;3;1;1;1;5888;6258;5845;7852;1;660;G;G;4;Q
1,90E+11;2019;São Miguel do Oeste;42;SC;;;;17;F;4217204;3;1;1;1;6028;5998;6042;7141;1;740;E;G;3;K
1,90E+11;2019;Fortaleza;23;CE;;;;18;F;2304400;3;1;1;1;5802;6207;5894;7072;1;840;E;F;3;E
1,90E+11;2019;São Paulo;35;SP;4;1;1;17;F;3550308;3;1;1;1;5475;5397;5584;5935;1;480;F;F;4;H
1,90E+11;2019;Vitória;32;ES;4;1;1;17;M;3205309;3;1;1;1;5799;6418;6363;7322;1;840;E;F;2;G
1,90E+11;2019;Divinópolis;31;MG;4;1;1;17;F;3124708;3;1;1;3;5964;6793;5402;5676;1;840;G;E;4;F
1,90E+11;2019;Maceió;27;AL;;;;17;F;3131307;3;1;1;1;629;6175;6271;5701;1;940;F;E;4;O
1,90E+11;2019;Muritiba;29;BA;;;;18;M;2929008;3;1;0;3;5941;5539;5596;6888;1;680;E;E;4;N
1,90E+11;2019;São Paulo;35;SP;;;;17;F;3550308;3;1;1;1;5169;5646;544;6183;1;560;F;F;3;I
1,90E+11;2019;Bacabal;21;MA;4;1;1;17;M;2101202;3;1;1;2;5146;4518;4437;4022;1;660;G;B;5;B
1,90E+11;2019;Campos dos Goytacazes;33;RJ;4;1;1;17;F;3301009;3;1;1;1;5493;5906;5827;585;1;840;G;G;3;O
1,90E+11;2019;Cuiabá;51;MT;;;;17;F;5103403;3;1;1;3;5278;5582;5719;5927;1;640;E;G;4;L
1,90E+11;2019;Goiânia;52;GO;4;1;1;17;F;5208707;3;1;1;1;5829;5782;5708;5545;1;940;F;F;4;H
1,90E+11;2019;Caicó;24;RN;;;;17;F;2402006;3;1;1;1;5617;5789;5862;6751;1;900;E;D;5;E
1,90E+11;2019;Curitiba;41;PR;4;1;1;17;F;4106902;3;1;1;1;5503;5413;5664;5618;1;920;F;F;4;F
1,90E+11;2019;Alagoinhas;29;BA;4;1;1;17;F;;3;1;1;2;593;5579;5685;6755;1;720;G;G;4;H
1,90E+11;2019;Alagoinhas;29;BA;4;1;1;18;F;;3;1;1;2;5541;5833;5741;6964;1;840;E;F;4;P
1,90E+11;2019;Manaus;13;AM;4;1;1;17;F;1302603;3;1;1;1;6241;6575;6148;6541;1;800;F;F;5;Q
1,90E+11;2019;São Paulo;35;SP;4;1;1;17;M;3550308;3;1;1;1;5579;6102;598;5226;1;640;G;F;3;N
1,90E+11;2019;Itajubá;31;MG;4;1;1;17;M;3132404;3;1;1;1;6238;6497;6179;7634;1;940;G;G;4;I
1,90E+11;2019;Içara;42;SC;1;1;1;19;F;4207007;3;1;1;1;5265;5633;6038;625;1;700;C;F;5;E
1,90E+11;2019;Goiânia;52;GO;4;1;1;18;F;5208707;3;1;1;1;5606;598;5612;6716;1;880;G;G;4;Q
1,90E+11;2019;São João de Meriti;33;RJ;;;;17;F;3305109;3;1;1;1;4234;465;5299;6192;1;540;E;D;4;L
1,90E+11;2019;São Paulo;35;SP;;;;18;F;3550308;3;1;1;1;3516;414;4657;524;1;480;E;F;3;L
1,90E+11;2019;Sapé;25;PB;4;1;1;18;M;2515302;3;1;1;1;4453;4566;4799;6357;1;740;B;B;3;B
1,90E+11;2019;São Paulo;35;SP;;;;18;M;3550308;3;1;1;1;6184;6772;607;6384;1;800;F;F;3;L
1,90E+11;2019;Rio de Janeiro;33;RJ;;;;17;F;3304557;3;1;1;1;4466;5017;5048;5588;1;640;C;D;3;P
1,90E+11;2019;Tatuí;35;SP;4;1;1;17;F;3554003;3;1;1;1;5381;5592;536;4873;1;520;E;G;4;G
1,90E+11;2019;Rio de Janeiro;33;RJ;4;1;1;18;F;3304557;3;1;1;2;3902;4984;5288;5772;1;660;H;D;4;B
1,90E+11;2019;São Sebastião do Passé;29;BA;;;;17;F;2929503;3;1;1;3;5728;5972;5839;5776;1;860;G;G;3;D
1,90E+11;2019;São Bernardo do Campo;35;SP;4;1;1;18;M;3106200;3;1;1;1;5721;6036;5655;695;1;640;G;F;5;N
1,90E+11;2019;Araras;35;SP;4;1;1;18;F;3503307;3;1;1;1;6289;6701;6256;7931;1;960;G;F;4;Q
1,90E+11;2019;Suzano;35;SP;4;1;1;17;M;;3;1;1;3;502;5723;5898;5343;1;640;E;G;4;J
1,90E+11;2019;Montenegro;43;RS;4;1;1;18;M;4312401;3;1;1;1;5502;5673;5655;6801;1;640;E;D;4;E
1,90E+11;2019;Rio de Janeiro;33;RJ;;;;18;M;3304557;3;1;1;1;4026;4807;4716;4757;1;620;F;E;2;C
1,90E+11;2019;Várzea Paulista;35;SP;4;1;1;18;F;3556503;3;1;1;1;4265;5414;5649;5889;1;760;E;E;5;C
1,90E+11;2019;Uberlândia;31;MG;;;;17;M;3170206;3;1;2;1;6468;6429;5896;6114;1;940;F;F;3;M
1,90E+11;2019;Florianópolis;42;SC;;;;19;M;3304557;3;1;1;3;4962;6037;5818;6533;1;700;E;D;5;Q
1,90E+11;2019;Duque de Caxias;33;RJ;;;;18;M;3301702;3;1;0;3;5835;5905;5676;6381;1;580;F;E;3;H
1,90E+11;2019;Porto Alegre;43;RS;;;;18;F;4314902;3;1;1;1;619;6844;6382;7677;1;780;G;F;3;Q
1,90E+11;2019;Teresópolis;33;RJ;;;;18;M;3305802;3;1;1;1;5923;6392;6133;7378;1;920;E;G;3;J
1,90E+11;2019;Niterói;33;RJ;4;1;1;18;M;3304557;3;1;1;1;609;681;6412;839;1;800;G;F;5;P
1,90E+11;2019;Bauru;35;SP;4;1;1;18;F;3506003;3;1;1;3;5607;6478;6105;715;1;680;C;E;5;E
1,90E+11;2019;Rio Claro;35;SP;4;1;1;18;F;3543907;3;1;1;1;4864;5303;5635;6117;1;620;H;D;2;C
1,90E+11;2019;Natal;24;RN;4;1;1;18;F;2408102;3;1;1;3;5341;5451;5965;5856;1;720;G;F;5;I
1,90E+11;2019;Nova Friburgo;33;RJ;;;;18;F;3303401;3;1;1;3;5144;5426;5352;4996;1;580;B;F;4;C
1,90E+11;2019;Uberaba;31;MG;4;1;1;17;F;3170107;3;1;1;1;5321;523;5422;5343;1;800;D;F;4;E
1,90E+11;2019;Ribeirão Preto;35;SP;4;1;1;18;M;3543402;3;1;1;1;5989;6235;5758;6038;1;920;E;F;4;O
1,90E+11;2019;Aracaju;28;SE;;;;17;F;2800308;3;1;1;3;566;5547;5545;6361;1;880;F;F;5;N
1,90E+11;2019;Recife;26;PE;4;1;1;17;F;2611606;3;1;1;1;6771;7112;5791;8083;1;960;G;G;3;Q
1,90E+11;2019;Santa Cruz do Sul;43;RS;4;1;1;18;M;4316808;3;1;1;1;6039;6224;637;6852;1;760;E;F;3;F
1,90E+11;2019;Araraquara;35;SP;;;;18;F;3503208;3;1;1;1;628;6658;6272;6911;1;860;F;G;3;N
1,90E+11;2019;Piracicaba;35;SP;;;;17;M;3538709;3;1;1;1;580;664;6038;7242;1;640;E;F;3;M
1,90E+11;2019;Caçapava;35;SP;;;;17;M;3508504;3;1;1;3;4811;5982;5691;6899;1;640;F;G;4;N
1,90E+11;2019;Recife;26;PE;4;1;1;17;M;2611606;3;1;1;1;6201;6327;5636;8094;1;800;E;F;4;Q
1,90E+11;2019;Porto Velho;11;RO;4;1;1;17;F;1100205;3;1;1;1;6306;6438;600;7318;1;840;F;F;4;O
1,90E+11;2019;Lavras;31;MG;4;1;1;17;M;3138203;3;1;1;1;5865;6695;6186;7247;1;860;E;F;3;G
1,90E+11;2019;Valença;33;RJ;4;1;1;18;F;3306107;3;1;1;1;5766;6183;6287;6981;1;900;F;F;3;B
1,90E+11;2019;São Paulo;35;SP;;;;19;M;3550308;3;1;1;1;5238;5018;5411;4653;1;660;F;F;2;N
1,90E+11;2019;Vitória;32;ES;4;1;1;17;F;3201308;3;1;1;1;4649;4663;4966;5047;1;440;E;F;4;E
1,90E+11;2019;Santarém;15;PA;;;;18;F;1506807;3;1;1;1;4759;5612;5454;4711;1;680;G;F;4;M
1,90E+11;2019;São Paulo;35;SP;4;1;1;17;F;3550308;3;1;1;3;486;5744;5583;6913;1;800;G;F;4;P
